x, y, z, voidRatio
   41.500,    20.887,     0.000, 0.2999887
   41.500,    20.500,     0.000, 0.2999883
   41.500,    20.113,     0.000, 0.2999879
   41.887,    20.887,     0.000, 0.2999887
   41.887,    20.500,     0.000, 0.2999883
   41.887,    20.113,     0.000, 0.2999879
   41.113,    19.887,     0.000, 0.2999876
   41.113,    19.500,     0.000, 0.2999871
   41.113,    19.113,     0.000, 0.2999865
   41.500,    19.887,     0.000, 0.2999876
   41.500,    19.500,     0.000, 0.2999871
   41.500,    19.113,     0.000, 0.2999865
   41.887,    19.887,     0.000, 0.2999876
   41.887,    19.500,     0.000, 0.2999871
   41.887,    19.113,     0.000, 0.2999865
   41.113,    18.887,     0.000, 0.2999861
   41.113,    18.500,     0.000, 0.2999852
   41.113,    18.113,     0.000, 0.2999843
   41.500,    18.887,     0.000, 0.2999861
   41.500,    18.500,     0.000, 0.2999852
   41.500,    18.113,     0.000, 0.2999843
   41.887,    18.887,     0.000, 0.2999861
   41.887,    18.500,     0.000, 0.2999852
   41.887,    18.113,     0.000, 0.2999843
   41.113,    17.887,     0.000, 0.2999836
   41.113,    17.500,     0.000, 0.2999821
   41.113,    17.113,     0.000, 0.2999806
   41.500,    17.887,     0.000, 0.2999836
   41.500,    17.500,     0.000, 0.2999821
   41.500,    17.113,     0.000, 0.2999806
   41.887,    17.887,     0.000, 0.2999836
   41.887,    17.500,     0.000, 0.2999821
   41.887,    17.113,     0.000, 0.2999806
   41.113,    16.887,     0.000, 0.2999794
   41.113,    16.500,     0.000, 0.2999769
   41.113,    16.113,     0.000, 0.2999744
   41.500,    16.887,     0.000, 0.2999794
   41.500,    16.500,     0.000, 0.2999769
   41.500,    16.113,     0.000, 0.2999744
   41.887,    16.887,     0.000, 0.2999794
   41.887,    16.500,     0.000, 0.2999769
   41.887,    16.113,     0.000, 0.2999744
   41.113,    15.887,     0.000, 0.2999724
   41.113,    15.500,     0.000, 0.2999681
   41.113,    15.113,     0.000, 0.2999638
   41.500,    15.887,     0.000, 0.2999724
   41.500,    15.500,     0.000, 0.2999681
   41.500,    15.113,     0.000, 0.2999638
   41.887,    15.887,     0.000, 0.2999724
   41.887,    15.500,     0.000, 0.2999681
   41.887,    15.113,     0.000, 0.2999638
   41.113,    14.887,     0.000, 0.2999604
   41.113,    14.500,     0.000, 0.2999531
   41.113,    14.113,     0.000, 0.2999457
   41.500,    14.887,     0.000, 0.2999604
   41.500,    14.500,     0.000, 0.2999531
   41.500,    14.113,     0.000, 0.2999457
   41.887,    14.887,     0.000, 0.2999604
   41.887,    14.500,     0.000, 0.2999531
   41.887,    14.113,     0.000, 0.2999457
   41.113,    13.887,     0.000, 0.2999400
   41.113,    13.500,     0.000, 0.2999277
   41.113,    13.113,     0.000, 0.2999153
   41.500,    13.887,     0.000, 0.2999400
   41.500,    13.500,     0.000, 0.2999277
   41.500,    13.113,     0.000, 0.2999153
   41.887,    13.887,     0.000, 0.2999400
   41.887,    13.500,     0.000, 0.2999277
   41.887,    13.113,     0.000, 0.2999153
   41.113,    12.887,     0.000, 0.2999057
   41.113,    12.500,     0.000, 0.2998849
   41.113,    12.113,     0.000, 0.2998643
   41.500,    12.887,     0.000, 0.2999057
   41.500,    12.500,     0.000, 0.2998849
   41.500,    12.113,     0.000, 0.2998643
   41.887,    12.887,     0.000, 0.2999057
   41.887,    12.500,     0.000, 0.2998849
   41.887,    12.113,     0.000, 0.2998643
   41.113,    11.887,     0.000, 0.2998483
   41.113,    11.500,     0.000, 0.2998141
   41.113,    11.113,     0.000, 0.2997799
   41.500,    11.887,     0.000, 0.2998483
   41.500,    11.500,     0.000, 0.2998141
   41.500,    11.113,     0.000, 0.2997799
   41.887,    11.887,     0.000, 0.2998483
   41.887,    11.500,     0.000, 0.2998141
   41.887,    11.113,     0.000, 0.2997799
   41.113,    10.887,     0.000, 0.2997537
   41.113,    10.500,     0.000, 0.2996980
   41.113,    10.113,     0.000, 0.2996422
   41.500,    10.887,     0.000, 0.2997537
   41.500,    10.500,     0.000, 0.2996980
   41.500,    10.113,     0.000, 0.2996422
   41.887,    10.887,     0.000, 0.2997537
   41.887,    10.500,     0.000, 0.2996980
   41.887,    10.113,     0.000, 0.2996422
   41.113,     9.887,     0.000, 0.2996000
   41.113,     9.500,     0.000, 0.2995105
   41.113,     9.113,     0.000, 0.2994210
   41.500,     9.887,     0.000, 0.2996000
   41.500,     9.500,     0.000, 0.2995105
   41.500,     9.113,     0.000, 0.2994210
   41.887,     9.887,     0.000, 0.2996000
   41.887,     9.500,     0.000, 0.2995105
   41.887,     9.113,     0.000, 0.2994210
   41.113,     8.887,     0.000, 0.2993539
   41.113,     8.500,     0.000, 0.2992128
   41.113,     8.113,     0.000, 0.2990716
   41.500,     8.887,     0.000, 0.2993539
   41.500,     8.500,     0.000, 0.2992128
   41.500,     8.113,     0.000, 0.2990716
   41.887,     8.887,     0.000, 0.2993539
   41.887,     8.500,     0.000, 0.2992128
   41.887,     8.113,     0.000, 0.2990716
   41.113,     7.887,     0.000, 0.2989669
   41.113,     7.500,     0.000, 0.2987482
   41.113,     7.113,     0.000, 0.2985295
   41.500,     7.887,     0.000, 0.2989669
   41.500,     7.500,     0.000, 0.2987482
   41.500,     7.113,     0.000, 0.2985295
   41.887,     7.887,     0.000, 0.2989669
   41.887,     7.500,     0.000, 0.2987482
   41.887,     7.113,     0.000, 0.2985295
   41.113,     6.887,     0.000, 0.2983691
   41.113,     6.500,     0.000, 0.2980368
   41.113,     6.113,     0.000, 0.2977047
   41.500,     6.887,     0.000, 0.2983691
   41.500,     6.500,     0.000, 0.2980368
   41.500,     6.113,     0.000, 0.2977047
   41.887,     6.887,     0.000, 0.2983691
   41.887,     6.500,     0.000, 0.2980368
   41.887,     6.113,     0.000, 0.2977047
   41.113,     5.887,     0.000, 0.2974642
   41.113,     5.500,     0.000, 0.2969698
   41.113,     5.113,     0.000, 0.2964758
   41.500,     5.887,     0.000, 0.2974642
   41.500,     5.500,     0.000, 0.2969698
   41.500,     5.113,     0.000, 0.2964758
   41.887,     5.887,     0.000, 0.2974642
   41.887,     5.500,     0.000, 0.2969698
   41.887,     5.113,     0.000, 0.2964758
   41.113,     4.887,     0.000, 0.2961226
   41.113,     4.500,     0.000, 0.2954034
   41.113,     4.113,     0.000, 0.2946849
   41.500,     4.887,     0.000, 0.2961226
   41.500,     4.500,     0.000, 0.2954034
   41.500,     4.113,     0.000, 0.2946849
   41.887,     4.887,     0.000, 0.2961226
   41.887,     4.500,     0.000, 0.2954034
   41.887,     4.113,     0.000, 0.2946849
   41.113,     3.887,     0.000, 0.2941782
   41.113,     3.500,     0.000, 0.2931559
   41.113,     3.113,     0.000, 0.2921353
   41.500,     3.887,     0.000, 0.2941782
   41.500,     3.500,     0.000, 0.2931559
   41.500,     3.113,     0.000, 0.2921353
   41.887,     3.887,     0.000, 0.2941782
   41.887,     3.500,     0.000, 0.2931559
   41.887,     3.113,     0.000, 0.2921353
   41.113,     2.887,     0.000, 0.2914256
   41.113,     2.500,     0.000, 0.2900081
   41.113,     2.113,     0.000, 0.2885937
   41.500,     2.887,     0.000, 0.2914256
   41.500,     2.500,     0.000, 0.2900081
   41.500,     2.113,     0.000, 0.2885937
   41.887,     2.887,     0.000, 0.2914256
   41.887,     2.500,     0.000, 0.2900081
   41.887,     2.113,     0.000, 0.2885937
   41.113,     1.887,     0.000, 0.2876240
   41.113,     1.500,     0.000, 0.2857079
   41.113,     1.113,     0.000, 0.2837975
   41.500,     1.887,     0.000, 0.2876240
   41.500,     1.500,     0.000, 0.2857079
   41.500,     1.113,     0.000, 0.2837975
   41.887,     1.887,     0.000, 0.2876240
   41.887,     1.500,     0.000, 0.2857079
   41.887,     1.113,     0.000, 0.2837975
   41.113,     0.887,     0.000, 0.2825063
   41.113,     0.500,     0.000, 0.2799827
   41.113,     0.113,     0.000, 0.2774691
   41.500,     0.887,     0.000, 0.2825063
   41.500,     0.500,     0.000, 0.2799827
   41.500,     0.113,     0.000, 0.2774691
   41.887,     0.887,     0.000, 0.2825063
   41.887,     0.500,     0.000, 0.2799827
   41.887,     0.113,     0.000, 0.2774691
   42.113,    24.887,     0.000, 0.2999908
   42.113,    24.500,     0.000, 0.2999907
   42.113,    24.113,     0.000, 0.2999905
   42.500,    24.887,     0.000, 0.2999908
   42.500,    24.500,     0.000, 0.2999907
   42.500,    24.113,     0.000, 0.2999905
   42.887,    24.887,     0.000, 0.2999908
   42.887,    24.500,     0.000, 0.2999907
   42.887,    24.113,     0.000, 0.2999905
   42.113,    23.887,     0.000, 0.2999904
   42.113,    23.500,     0.000, 0.2999902
   42.113,    23.113,     0.000, 0.2999901
   42.500,    23.887,     0.000, 0.2999904
   42.500,    23.500,     0.000, 0.2999902
   42.500,    23.113,     0.000, 0.2999901
   42.887,    23.887,     0.000, 0.2999904
   42.887,    23.500,     0.000, 0.2999902
   42.887,    23.113,     0.000, 0.2999901
   42.113,    22.887,     0.000, 0.2999899
   42.113,    22.500,     0.000, 0.2999897
   42.113,    22.113,     0.000, 0.2999895
   42.500,    22.887,     0.000, 0.2999899
   42.500,    22.500,     0.000, 0.2999897
   42.500,    22.113,     0.000, 0.2999895
   42.887,    22.887,     0.000, 0.2999899
   42.887,    22.500,     0.000, 0.2999897
   42.887,    22.113,     0.000, 0.2999895
   42.113,    21.887,     0.000, 0.2999894
   42.113,    21.500,     0.000, 0.2999891
   42.113,    21.113,     0.000, 0.2999888
   42.500,    21.887,     0.000, 0.2999894
   42.500,    21.500,     0.000, 0.2999891
   42.500,    21.113,     0.000, 0.2999888
   42.887,    21.887,     0.000, 0.2999894
   42.887,    21.500,     0.000, 0.2999891
   42.887,    21.113,     0.000, 0.2999888
   42.113,    20.887,     0.000, 0.2999887
   42.113,    20.500,     0.000, 0.2999883
   42.113,    20.113,     0.000, 0.2999879
   42.500,    20.887,     0.000, 0.2999887
   42.500,    20.500,     0.000, 0.2999883
   42.500,    20.113,     0.000, 0.2999879
   42.887,    20.887,     0.000, 0.2999887
   42.887,    20.500,     0.000, 0.2999883
   42.887,    20.113,     0.000, 0.2999879
   42.113,    19.887,     0.000, 0.2999876
   42.113,    19.500,     0.000, 0.2999871
   42.113,    19.113,     0.000, 0.2999865
   42.500,    19.887,     0.000, 0.2999876
   42.500,    19.500,     0.000, 0.2999871
   42.500,    19.113,     0.000, 0.2999865
   42.887,    19.887,     0.000, 0.2999876
   42.887,    19.500,     0.000, 0.2999871
   42.887,    19.113,     0.000, 0.2999865
   42.113,    18.887,     0.000, 0.2999861
   42.113,    18.500,     0.000, 0.2999852
   42.113,    18.113,     0.000, 0.2999843
   42.500,    18.887,     0.000, 0.2999861
   42.500,    18.500,     0.000, 0.2999852
   42.500,    18.113,     0.000, 0.2999843
   42.887,    18.887,     0.000, 0.2999861
   42.887,    18.500,     0.000, 0.2999852
   42.887,    18.113,     0.000, 0.2999843
   42.113,    17.887,     0.000, 0.2999836
   42.113,    17.500,     0.000, 0.2999821
   42.113,    17.113,     0.000, 0.2999806
   42.500,    17.887,     0.000, 0.2999836
   42.500,    17.500,     0.000, 0.2999821
   42.500,    17.113,     0.000, 0.2999806
   42.887,    17.887,     0.000, 0.2999836
   42.887,    17.500,     0.000, 0.2999821
   42.887,    17.113,     0.000, 0.2999806
   42.113,    16.887,     0.000, 0.2999794
   42.113,    16.500,     0.000, 0.2999769
   42.113,    16.113,     0.000, 0.2999744
   42.500,    16.887,     0.000, 0.2999794
   42.500,    16.500,     0.000, 0.2999769
   42.500,    16.113,     0.000, 0.2999744
   42.887,    16.887,     0.000, 0.2999794
   42.887,    16.500,     0.000, 0.2999769
   42.887,    16.113,     0.000, 0.2999744
   42.113,    15.887,     0.000, 0.2999724
   42.113,    15.500,     0.000, 0.2999681
   42.113,    15.113,     0.000, 0.2999638
   42.500,    15.887,     0.000, 0.2999724
   42.500,    15.500,     0.000, 0.2999681
   42.500,    15.113,     0.000, 0.2999638
   42.887,    15.887,     0.000, 0.2999724
   42.887,    15.500,     0.000, 0.2999681
   42.887,    15.113,     0.000, 0.2999638
   42.113,    14.887,     0.000, 0.2999604
   42.113,    14.500,     0.000, 0.2999531
   42.113,    14.113,     0.000, 0.2999457
   42.500,    14.887,     0.000, 0.2999604
   42.500,    14.500,     0.000, 0.2999531
   42.500,    14.113,     0.000, 0.2999457
   42.887,    14.887,     0.000, 0.2999604
   42.887,    14.500,     0.000, 0.2999531
   42.887,    14.113,     0.000, 0.2999457
   42.113,    13.887,     0.000, 0.2999400
   42.113,    13.500,     0.000, 0.2999277
   42.113,    13.113,     0.000, 0.2999153
   42.500,    13.887,     0.000, 0.2999400
   42.500,    13.500,     0.000, 0.2999277
   42.500,    13.113,     0.000, 0.2999153
   42.887,    13.887,     0.000, 0.2999400
   42.887,    13.500,     0.000, 0.2999277
   42.887,    13.113,     0.000, 0.2999153
   42.113,    12.887,     0.000, 0.2999057
   42.113,    12.500,     0.000, 0.2998849
   42.113,    12.113,     0.000, 0.2998643
   42.500,    12.887,     0.000, 0.2999057
   42.500,    12.500,     0.000, 0.2998849
   42.500,    12.113,     0.000, 0.2998643
   42.887,    12.887,     0.000, 0.2999057
   42.887,    12.500,     0.000, 0.2998849
   42.887,    12.113,     0.000, 0.2998643
   42.113,    11.887,     0.000, 0.2998483
   42.113,    11.500,     0.000, 0.2998141
   42.113,    11.113,     0.000, 0.2997799
   42.500,    11.887,     0.000, 0.2998483
   42.500,    11.500,     0.000, 0.2998141
   42.500,    11.113,     0.000, 0.2997799
   42.887,    11.887,     0.000, 0.2998483
   42.887,    11.500,     0.000, 0.2998141
   42.887,    11.113,     0.000, 0.2997799
   42.113,    10.887,     0.000, 0.2997537
   42.113,    10.500,     0.000, 0.2996980
   42.113,    10.113,     0.000, 0.2996422
   42.500,    10.887,     0.000, 0.2997537
   42.500,    10.500,     0.000, 0.2996980
   42.500,    10.113,     0.000, 0.2996422
   42.887,    10.887,     0.000, 0.2997537
   42.887,    10.500,     0.000, 0.2996980
   42.887,    10.113,     0.000, 0.2996422
   42.113,     9.887,     0.000, 0.2996000
   42.113,     9.500,     0.000, 0.2995105
   42.113,     9.113,     0.000, 0.2994210
   42.500,     9.887,     0.000, 0.2996000
   42.500,     9.500,     0.000, 0.2995105
   42.500,     9.113,     0.000, 0.2994210
   42.887,     9.887,     0.000, 0.2996000
   42.887,     9.500,     0.000, 0.2995105
   42.887,     9.113,     0.000, 0.2994210
   42.113,     8.887,     0.000, 0.2993539
   42.113,     8.500,     0.000, 0.2992128
   42.113,     8.113,     0.000, 0.2990716
   42.500,     8.887,     0.000, 0.2993539
   42.500,     8.500,     0.000, 0.2992128
   42.500,     8.113,     0.000, 0.2990716
   42.887,     8.887,     0.000, 0.2993539
   42.887,     8.500,     0.000, 0.2992128
   42.887,     8.113,     0.000, 0.2990716
   42.113,     7.887,     0.000, 0.2989669
   42.113,     7.500,     0.000, 0.2987482
   42.113,     7.113,     0.000, 0.2985295
   42.500,     7.887,     0.000, 0.2989669
   42.500,     7.500,     0.000, 0.2987482
   42.500,     7.113,     0.000, 0.2985295
   42.887,     7.887,     0.000, 0.2989669
   42.887,     7.500,     0.000, 0.2987482
   42.887,     7.113,     0.000, 0.2985295
   42.113,     6.887,     0.000, 0.2983691
   42.113,     6.500,     0.000, 0.2980368
   42.113,     6.113,     0.000, 0.2977047
   42.500,     6.887,     0.000, 0.2983691
   42.500,     6.500,     0.000, 0.2980368
   42.500,     6.113,     0.000, 0.2977047
   42.887,     6.887,     0.000, 0.2983691
   42.887,     6.500,     0.000, 0.2980368
   42.887,     6.113,     0.000, 0.2977047
   42.113,     5.887,     0.000, 0.2974642
   42.113,     5.500,     0.000, 0.2969698
   42.113,     5.113,     0.000, 0.2964758
   42.500,     5.887,     0.000, 0.2974642
   42.500,     5.500,     0.000, 0.2969698
   42.500,     5.113,     0.000, 0.2964758
   42.887,     5.887,     0.000, 0.2974642
   42.887,     5.500,     0.000, 0.2969698
   42.887,     5.113,     0.000, 0.2964758
   42.113,     4.887,     0.000, 0.2961226
   42.113,     4.500,     0.000, 0.2954034
   42.113,     4.113,     0.000, 0.2946849
   42.500,     4.887,     0.000, 0.2961226
   42.500,     4.500,     0.000, 0.2954034
   42.500,     4.113,     0.000, 0.2946849
   42.887,     4.887,     0.000, 0.2961226
   42.887,     4.500,     0.000, 0.2954034
   42.887,     4.113,     0.000, 0.2946849
   42.113,     3.887,     0.000, 0.2941782
   42.113,     3.500,     0.000, 0.2931559
   42.113,     3.113,     0.000, 0.2921353
   42.500,     3.887,     0.000, 0.2941782
   42.500,     3.500,     0.000, 0.2931559
   42.500,     3.113,     0.000, 0.2921353
   42.887,     3.887,     0.000, 0.2941782
   42.887,     3.500,     0.000, 0.2931559
   42.887,     3.113,     0.000, 0.2921353
   42.113,     2.887,     0.000, 0.2914256
   42.113,     2.500,     0.000, 0.2900081
   42.113,     2.113,     0.000, 0.2885937
   42.500,     2.887,     0.000, 0.2914256
   42.500,     2.500,     0.000, 0.2900081
   42.500,     2.113,     0.000, 0.2885937
   42.887,     2.887,     0.000, 0.2914256
   42.887,     2.500,     0.000, 0.2900081
   42.887,     2.113,     0.000, 0.2885937
   42.113,     1.887,     0.000, 0.2876240
   42.113,     1.500,     0.000, 0.2857079
   42.113,     1.113,     0.000, 0.2837975
   42.500,     1.887,     0.000, 0.2876240
   42.500,     1.500,     0.000, 0.2857079
   42.500,     1.113,     0.000, 0.2837975
   42.887,     1.887,     0.000, 0.2876240
   42.887,     1.500,     0.000, 0.2857079
   42.887,     1.113,     0.000, 0.2837975
   42.113,     0.887,     0.000, 0.2825063
   42.113,     0.500,     0.000, 0.2799827
   42.113,     0.113,     0.000, 0.2774691
   42.500,     0.887,     0.000, 0.2825063
   42.500,     0.500,     0.000, 0.2799827
   42.500,     0.113,     0.000, 0.2774691
   42.887,     0.887,     0.000, 0.2825063
   42.887,     0.500,     0.000, 0.2799827
   42.887,     0.113,     0.000, 0.2774691
   43.113,    24.887,     0.000, 0.2999908
