x, y, z, porePressure
   22.113,    23.113,     0.000,    263764.62
   22.113,    23.500,     0.000,    259965.23
   22.113,    23.887,     0.000,    256165.83
   22.887,    24.113,     0.000,    253954.61
   22.887,    24.500,     0.000,    250155.22
   22.887,    24.887,     0.000,    246355.81
   22.500,    24.113,     0.000,    253954.61
   22.500,    24.500,     0.000,    250155.22
   22.500,    24.887,     0.000,    246355.81
   22.113,    24.113,     0.000,    253954.61
   22.113,    24.500,     0.000,    250155.22
   22.113,    24.887,     0.000,    246355.81
   21.887,     0.113,     0.000,    489394.41
   21.887,     0.500,     0.000,    485595.06
   21.887,     0.887,     0.000,    481795.69
   21.500,     0.113,     0.000,    489394.41
   21.500,     0.500,     0.000,    485595.06
   21.500,     0.887,     0.000,    481795.69
   21.113,     0.113,     0.000,    489394.41
   21.113,     0.500,     0.000,    485595.06
   21.113,     0.887,     0.000,    481795.69
   21.887,     1.113,     0.000,    479584.50
   21.887,     1.500,     0.000,    475785.16
   21.887,     1.887,     0.000,    471985.81
   21.500,     1.113,     0.000,    479584.50
   21.500,     1.500,     0.000,    475785.16
   21.500,     1.887,     0.000,    471985.81
   21.113,     1.113,     0.000,    479584.50
   21.113,     1.500,     0.000,    475785.16
   21.113,     1.887,     0.000,    471985.81
   21.887,     2.113,     0.000,    469774.62
   21.887,     2.500,     0.000,    465975.25
   21.887,     2.887,     0.000,    462175.88
   21.500,     2.113,     0.000,    469774.62
   21.500,     2.500,     0.000,    465975.25
   21.500,     2.887,     0.000,    462175.88
   21.113,     2.113,     0.000,    469774.62
   21.113,     2.500,     0.000,    465975.25
   21.113,     2.887,     0.000,    462175.88
   21.887,     3.113,     0.000,    459964.69
   21.887,     3.500,     0.000,    456165.31
   21.887,     3.887,     0.000,    452365.97
   21.500,     3.113,     0.000,    459964.69
   21.500,     3.500,     0.000,    456165.31
   21.500,     3.887,     0.000,    452365.97
   21.113,     3.113,     0.000,    459964.69
   21.113,     3.500,     0.000,    456165.31
   21.113,     3.887,     0.000,    452365.97
   21.887,     4.113,     0.000,    450154.78
   21.887,     4.500,     0.000,    446355.38
   21.887,     4.887,     0.000,    442556.00
   21.500,     4.113,     0.000,    450154.78
   21.500,     4.500,     0.000,    446355.38
   21.500,     4.887,     0.000,    442556.00
   21.113,     4.113,     0.000,    450154.78
   21.113,     4.500,     0.000,    446355.38
   21.113,     4.887,     0.000,    442556.00
   21.887,     5.113,     0.000,    440344.81
   21.887,     5.500,     0.000,    436545.44
   21.887,     5.887,     0.000,    432746.06
   21.500,     5.113,     0.000,    440344.81
   21.500,     5.500,     0.000,    436545.44
   21.500,     5.887,     0.000,    432746.06
   21.113,     5.113,     0.000,    440344.81
   21.113,     5.500,     0.000,    436545.44
   21.113,     5.887,     0.000,    432746.06
   21.887,     6.113,     0.000,    430534.84
   21.887,     6.500,     0.000,    426735.47
   21.887,     6.887,     0.000,    422936.06
   21.500,     6.113,     0.000,    430534.84
   21.500,     6.500,     0.000,    426735.47
   21.500,     6.887,     0.000,    422936.06
   21.113,     6.113,     0.000,    430534.84
   21.113,     6.500,     0.000,    426735.47
   21.113,     6.887,     0.000,    422936.06
   21.887,     7.113,     0.000,    420724.88
   21.887,     7.500,     0.000,    416925.47
   21.887,     7.887,     0.000,    413126.09
   21.500,     7.113,     0.000,    420724.88
   21.500,     7.500,     0.000,    416925.47
   21.500,     7.887,     0.000,    413126.09
   21.113,     7.113,     0.000,    420724.88
   21.113,     7.500,     0.000,    416925.47
   21.113,     7.887,     0.000,    413126.09
   21.887,     8.113,     0.000,    410914.88
   21.887,     8.500,     0.000,    407115.50
   21.887,     8.887,     0.000,    403316.09
   21.500,     8.113,     0.000,    410914.88
   21.500,     8.500,     0.000,    407115.50
   21.500,     8.887,     0.000,    403316.09
   21.113,     8.113,     0.000,    410914.88
   21.113,     8.500,     0.000,    407115.50
   21.113,     8.887,     0.000,    403316.09
   21.887,     9.113,     0.000,    401104.88
   21.887,     9.500,     0.000,    397305.47
   21.887,     9.887,     0.000,    393506.09
   21.500,     9.113,     0.000,    401104.88
   21.500,     9.500,     0.000,    397305.47
   21.500,     9.887,     0.000,    393506.09
   21.113,     9.113,     0.000,    401104.88
   21.113,     9.500,     0.000,    397305.47
   21.113,     9.887,     0.000,    393506.09
   21.887,    10.113,     0.000,    391294.88
   21.887,    10.500,     0.000,    387495.47
   21.887,    10.887,     0.000,    383696.06
   21.500,    10.113,     0.000,    391294.88
   21.500,    10.500,     0.000,    387495.47
   21.500,    10.887,     0.000,    383696.06
   21.113,    10.113,     0.000,    391294.88
   21.113,    10.500,     0.000,    387495.47
   21.113,    10.887,     0.000,    383696.06
   21.887,    11.113,     0.000,    381484.88
   21.887,    11.500,     0.000,    377685.47
   21.887,    11.887,     0.000,    373886.06
   21.500,    11.113,     0.000,    381484.88
   21.500,    11.500,     0.000,    377685.47
   21.500,    11.887,     0.000,    373886.06
   21.113,    11.113,     0.000,    381484.88
   21.113,    11.500,     0.000,    377685.47
   21.113,    11.887,     0.000,    373886.06
   21.887,    12.113,     0.000,    371674.84
   21.887,    12.500,     0.000,    367875.44
   21.887,    12.887,     0.000,    364076.03
   21.500,    12.113,     0.000,    371674.84
   21.500,    12.500,     0.000,    367875.44
   21.500,    12.887,     0.000,    364076.03
   21.113,    12.113,     0.000,    371674.84
   21.113,    12.500,     0.000,    367875.44
   21.113,    12.887,     0.000,    364076.03
   21.887,    13.113,     0.000,    361864.81
   21.887,    13.500,     0.000,    358065.41
   21.887,    13.887,     0.000,    354266.03
   21.500,    13.113,     0.000,    361864.81
   21.500,    13.500,     0.000,    358065.41
   21.500,    13.887,     0.000,    354266.03
   21.113,    13.113,     0.000,    361864.81
   21.113,    13.500,     0.000,    358065.41
   21.113,    13.887,     0.000,    354266.03
   21.887,    14.113,     0.000,    352054.81
   21.887,    14.500,     0.000,    348255.41
   21.887,    14.887,     0.000,    344456.00
   21.500,    14.113,     0.000,    352054.81
   21.500,    14.500,     0.000,    348255.41
   21.500,    14.887,     0.000,    344456.00
   21.113,    14.113,     0.000,    352054.81
   21.113,    14.500,     0.000,    348255.41
   21.113,    14.887,     0.000,    344456.00
   21.887,    15.113,     0.000,    342244.78
   21.887,    15.500,     0.000,    338445.38
   21.887,    15.887,     0.000,    334645.97
   21.500,    15.113,     0.000,    342244.78
   21.500,    15.500,     0.000,    338445.38
   21.500,    15.887,     0.000,    334645.97
   21.113,    15.113,     0.000,    342244.78
   21.113,    15.500,     0.000,    338445.38
   21.113,    15.887,     0.000,    334645.97
   21.887,    16.113,     0.000,    332434.75
   21.887,    16.500,     0.000,    328635.38
   21.887,    16.887,     0.000,    324835.97
   21.500,    16.113,     0.000,    332434.75
   21.500,    16.500,     0.000,    328635.38
   21.500,    16.887,     0.000,    324835.97
   21.113,    16.113,     0.000,    332434.75
   21.113,    16.500,     0.000,    328635.38
   21.113,    16.887,     0.000,    324835.97
   21.887,    17.113,     0.000,    322624.75
   21.887,    17.500,     0.000,    318825.34
   21.887,    17.887,     0.000,    315025.94
   21.500,    17.113,     0.000,    322624.75
   21.500,    17.500,     0.000,    318825.34
   21.500,    17.887,     0.000,    315025.94
   21.113,    17.113,     0.000,    322624.75
   21.113,    17.500,     0.000,    318825.34
   21.113,    17.887,     0.000,    315025.94
   21.887,    18.113,     0.000,    312814.72
   21.887,    18.500,     0.000,    309015.31
   21.887,    18.887,     0.000,    305215.91
   21.500,    18.113,     0.000,    312814.72
   21.500,    18.500,     0.000,    309015.31
   21.500,    18.887,     0.000,    305215.91
   21.113,    18.113,     0.000,    312814.72
   21.113,    18.500,     0.000,    309015.31
   21.113,    18.887,     0.000,    305215.91
   21.887,    19.113,     0.000,    303004.72
   21.887,    19.500,     0.000,    299205.31
   21.887,    19.887,     0.000,    295405.91
   21.500,    19.113,     0.000,    303004.72
   21.500,    19.500,     0.000,    299205.31
   21.500,    19.887,     0.000,    295405.91
   21.113,    19.113,     0.000,    303004.72
   21.113,    19.500,     0.000,    299205.31
   21.113,    19.887,     0.000,    295405.91
   21.887,    20.113,     0.000,    293194.69
   21.887,    20.500,     0.000,    289395.28
   21.887,    20.887,     0.000,    285595.88
   21.500,    20.113,     0.000,    293194.69
   21.500,    20.500,     0.000,    289395.28
   21.500,    20.887,     0.000,    285595.88
   21.113,    20.113,     0.000,    293194.69
   21.113,    20.500,     0.000,    289395.28
   21.113,    20.887,     0.000,    285595.88
   21.887,    21.113,     0.000,    283384.66
   21.887,    21.500,     0.000,    279585.25
   21.887,    21.887,     0.000,    275785.88
   21.500,    21.113,     0.000,    283384.66
   21.500,    21.500,     0.000,    279585.25
   21.500,    21.887,     0.000,    275785.88
   21.113,    21.113,     0.000,    283384.66
   21.113,    21.500,     0.000,    279585.25
   21.113,    21.887,     0.000,    275785.88
   21.887,    22.113,     0.000,    273574.66
   21.887,    22.500,     0.000,    269775.25
   21.887,    22.887,     0.000,    265975.84
   21.500,    22.113,     0.000,    273574.66
   21.500,    22.500,     0.000,    269775.25
   21.500,    22.887,     0.000,    265975.84
   21.113,    22.113,     0.000,    273574.66
   21.113,    22.500,     0.000,    269775.25
   21.113,    22.887,     0.000,    265975.84
   21.887,    23.113,     0.000,    263764.62
   21.887,    23.500,     0.000,    259965.23
   21.887,    23.887,     0.000,    256165.83
   21.500,    23.113,     0.000,    263764.62
   21.500,    23.500,     0.000,    259965.23
   21.500,    23.887,     0.000,    256165.83
   21.113,    23.113,     0.000,    263764.62
   21.113,    23.500,     0.000,    259965.23
   21.113,    23.887,     0.000,    256165.83
   21.887,    24.113,     0.000,    253954.61
   21.887,    24.500,     0.000,    250155.22
   21.887,    24.887,     0.000,    246355.81
   21.500,    24.113,     0.000,    253954.61
   21.500,    24.500,     0.000,    250155.22
   21.500,    24.887,     0.000,    246355.81
   21.113,    24.113,     0.000,    253954.61
   21.113,    24.500,     0.000,    250155.22
   21.113,    24.887,     0.000,    246355.81
   20.887,     0.113,     0.000,    489394.41
   20.887,     0.500,     0.000,    485595.06
   20.887,     0.887,     0.000,    481795.69
   20.500,     0.113,     0.000,    489394.41
   20.500,     0.500,     0.000,    485595.06
   20.500,     0.887,     0.000,    481795.69
   20.113,     0.113,     0.000,    489394.41
   20.113,     0.500,     0.000,    485595.06
   20.113,     0.887,     0.000,    481795.69
   20.887,     1.113,     0.000,    479584.50
   20.887,     1.500,     0.000,    475785.16
   20.887,     1.887,     0.000,    471985.81
   20.500,     1.113,     0.000,    479584.50
   20.500,     1.500,     0.000,    475785.16
   20.500,     1.887,     0.000,    471985.81
   20.113,     1.113,     0.000,    479584.50
   20.113,     1.500,     0.000,    475785.16
   20.113,     1.887,     0.000,    471985.81
   20.887,     2.113,     0.000,    469774.62
   20.887,     2.500,     0.000,    465975.25
   20.887,     2.887,     0.000,    462175.88
   20.500,     2.113,     0.000,    469774.62
   20.500,     2.500,     0.000,    465975.25
   20.500,     2.887,     0.000,    462175.88
   20.113,     2.113,     0.000,    469774.62
   20.113,     2.500,     0.000,    465975.25
   20.113,     2.887,     0.000,    462175.88
   20.887,     3.113,     0.000,    459964.69
   20.887,     3.500,     0.000,    456165.31
   20.887,     3.887,     0.000,    452365.97
   20.500,     3.113,     0.000,    459964.69
   20.500,     3.500,     0.000,    456165.31
   20.500,     3.887,     0.000,    452365.97
   20.113,     3.113,     0.000,    459964.69
   20.113,     3.500,     0.000,    456165.31
   20.113,     3.887,     0.000,    452365.97
   20.887,     4.113,     0.000,    450154.78
   20.887,     4.500,     0.000,    446355.38
   20.887,     4.887,     0.000,    442556.00
   20.500,     4.113,     0.000,    450154.78
   20.500,     4.500,     0.000,    446355.38
   20.500,     4.887,     0.000,    442556.00
   20.113,     4.113,     0.000,    450154.78
   20.113,     4.500,     0.000,    446355.38
   20.113,     4.887,     0.000,    442556.00
   20.887,     5.113,     0.000,    440344.81
   20.887,     5.500,     0.000,    436545.44
   20.887,     5.887,     0.000,    432746.06
   20.500,     5.113,     0.000,    440344.81
   20.500,     5.500,     0.000,    436545.44
   20.500,     5.887,     0.000,    432746.06
   20.113,     5.113,     0.000,    440344.81
   20.113,     5.500,     0.000,    436545.44
   20.113,     5.887,     0.000,    432746.06
   20.887,     6.113,     0.000,    430534.84
   20.887,     6.500,     0.000,    426735.47
   20.887,     6.887,     0.000,    422936.06
   20.500,     6.113,     0.000,    430534.84
   20.500,     6.500,     0.000,    426735.47
   20.500,     6.887,     0.000,    422936.06
   20.113,     6.113,     0.000,    430534.84
   20.113,     6.500,     0.000,    426735.47
   20.113,     6.887,     0.000,    422936.06
   20.887,     7.113,     0.000,    420724.88
   20.887,     7.500,     0.000,    416925.47
   20.887,     7.887,     0.000,    413126.09
   20.500,     7.113,     0.000,    420724.88
   20.500,     7.500,     0.000,    416925.47
   20.500,     7.887,     0.000,    413126.09
   20.113,     7.113,     0.000,    420724.88
   20.113,     7.500,     0.000,    416925.47
   20.113,     7.887,     0.000,    413126.09
   20.887,     8.113,     0.000,    410914.88
   20.887,     8.500,     0.000,    407115.50
   20.887,     8.887,     0.000,    403316.09
   20.500,     8.113,     0.000,    410914.88
   20.500,     8.500,     0.000,    407115.50
   20.500,     8.887,     0.000,    403316.09
